uniprot_id,ptm_enzyme,site,ptm_type,score,source
O14950,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14950,Q12852,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14950,Q13153,unknown,Phosphorylation,0.485,SIGNOR
O14950,Q13177,unknown,Phosphorylation,1.0,Reactome
O14950,Q13464,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O14950,Q15746,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O14950,Q96GD4,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14958,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14964,P00533,Y329;Y334,Phosphorylation,1.0,SIGNOR;iPTMnet
O14965,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14965,P00533,Y,Phosphorylation,1.0,UniProt
O14965,P12931,Y148,Phosphorylation,1.0,iPTMnet
O14965,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14965,P49841,unknown,Phosphorylation,0.559,SIGNOR
O14965,Q13153,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14974,O43293,unknown,Phosphorylation,0.548,SIGNOR
O14974,O60285,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14974,O75116,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O14974,P04049,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O14974,Q04759,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14974,Q13464,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O14974,Q9H093,unknown,Phosphorylation,0.468,SIGNOR
O14976,P12931,Y412,Phosphorylation,1.0,iPTMnet
O14978,P49760,Y,Phosphorylation,1.0,UniProt
O14978,P49761,Y,Phosphorylation,1.0,UniProt
O14980,O15530,unknown,Phosphorylation,13.8,PhosphoNetworks
O14980,O43930,unknown,Phosphorylation,1.75,PhosphoNetworks
O14980,P04626,Y,Phosphorylation,1.0,UniProt
O14980,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14980,P11802,unknown,Phosphorylation,115.78,PhosphoNetworks
O14980,P17612,unknown,Phosphorylation,34.96,PhosphoNetworks
O14980,P37173,unknown,Phosphorylation,4.57,PhosphoNetworks
O14980,P45983,unknown,Phosphorylation,12.84,PhosphoNetworks
O14980,P45984,unknown,Phosphorylation,16.93,PhosphoNetworks
O14980,P49674,unknown,Phosphorylation,34.33,PhosphoNetworks
O14980,P49760,unknown,Phosphorylation,7.46,PhosphoNetworks
O14980,P53350,unknown,Phosphorylation,1.0,Reactome
O14980,Q08345,unknown,Phosphorylation,3.24,PhosphoNetworks
O14980,Q13882,unknown,Phosphorylation,2.25,PhosphoNetworks
O14980,Q15349,unknown,Phosphorylation,2.25,PhosphoNetworks
O14980,Q8TAS1,unknown,Phosphorylation,45.24,PhosphoNetworks
O14980,Q92630,unknown,Phosphorylation,2.25,PhosphoNetworks
O14980,Q9UEE5,unknown,Phosphorylation,5.31,PhosphoNetworks
O14980,Q9UHD2,unknown,Phosphorylation,15.18,PhosphoNetworks
O14986,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14986,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14986,P43405,Y105,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
O14986,Q04759,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14986,Q05655,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14994,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
O14994,P27361,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
O14994,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15014,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15020,P12931,unknown,Phosphorylation,1.0,Reactome
O15020,Q05397,unknown,Phosphorylation,1.0,Reactome
O15021,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15027,P28482,unknown,Phosphorylation,0.354,SIGNOR
O15031,P08581,Y,Phosphorylation,1.0,UniProt
O15031,Q04912,Y,Phosphorylation,1.0,UniProt
O15055,P48730,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15055,P49674,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
O15055,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15055,Q00535,unknown,Phosphorylation,1.0,Reactome
O15055,Q9Y2K2,unknown,Phosphorylation,0.2,SIGNOR
O15056,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15056,P23443,unknown,Phosphorylation,2.84,PhosphoNetworks
O15056,P31749,unknown,Phosphorylation,15.62,PhosphoNetworks
O15075,O15075,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15078,P53350,unknown,Phosphorylation,1.0,Reactome
O15084,P49840,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15084,Q13557,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15105,O15530,unknown,Phosphorylation,17.86,PhosphoNetworks
O15105,P30291,unknown,Phosphorylation,50.32,PhosphoNetworks
O15105,P37173,unknown,Phosphorylation,10839.88,PhosphoNetworks
O15105,Q14680,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15105,Q92630,unknown,Phosphorylation,2.25,PhosphoNetworks
O15111,O15530,unknown,Phosphorylation,1.0,Reactome
O15111,P05771,unknown,Phosphorylation,1.0,Reactome
O15111,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O15111,P31751,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15111,P51617,unknown,Phosphorylation,1.0,Reactome
O15111,Q04759,unknown,Phosphorylation,1.0,Reactome
O15111,Q05397,unknown,Phosphorylation,1.0,Reactome
O15111,Q05655,unknown,Phosphorylation,1.0,Reactome
O15111,Q13233,unknown,Phosphorylation,1.0,Reactome
O15111,Q5TCX8,unknown,Phosphorylation,0.2,SIGNOR
O15111,Q99558,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR
O15117,P06241,Y595;Y651;Y697,Phosphorylation,1.0,SIGNOR;UniProt;iPTMnet
O15119,Q9Y243,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O15123,Q02763,Y,Phosphorylation,1.0,UniProt
O15126,P00533,Y37,Phosphorylation,1.0,iPTMnet
O15143,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15143,Q13153,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15146,O15146,unknown,Phosphorylation,0.2,SIGNOR
O15146,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15151,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15151,O15530,unknown,Phosphorylation,2.68,PhosphoNetworks
O15151,O43318,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,O43683,unknown,Phosphorylation,18.32,PhosphoNetworks
O15151,O60285,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,O75582,unknown,Phosphorylation,5.54,PhosphoNetworks
O15151,O95835,unknown,Phosphorylation,3.55,PhosphoNetworks
O15151,O96017,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O15151,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15151,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15151,P09769,unknown,Phosphorylation,1.93,PhosphoNetworks
O15151,P10398,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,P11802,unknown,Phosphorylation,18.32,PhosphoNetworks
O15151,P17612,unknown,Phosphorylation,5.54,PhosphoNetworks
O15151,P28482,unknown,Phosphorylation,5.54,PhosphoNetworks
O15151,P30291,unknown,Phosphorylation,18.32,PhosphoNetworks
O15151,P31749,unknown,Phosphorylation,293.67,PhosphoNetworks;PhosphoSitePlus
O15151,P36896,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,P41240,unknown,Phosphorylation,2.64,PhosphoNetworks
O15151,P41743,unknown,Phosphorylation,5.54,PhosphoNetworks
O15151,P45983,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,P45984,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,P45985,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,P48729,unknown,Phosphorylation,117.47,PhosphoNetworks;PhosphoSitePlus
O15151,P49674,unknown,Phosphorylation,5.54,PhosphoNetworks
O15151,P49759,unknown,Phosphorylation,12.88,PhosphoNetworks
O15151,P49760,unknown,Phosphorylation,18.32,PhosphoNetworks
O15151,P50613,unknown,Phosphorylation,12.88,PhosphoNetworks
O15151,P53779,unknown,Phosphorylation,2.68,PhosphoNetworks
O15151,P68400,unknown,Phosphorylation,11.33,PhosphoNetworks
O15151,Q00526,unknown,Phosphorylation,1.93,PhosphoNetworks
O15151,Q00534,unknown,Phosphorylation,7.87,PhosphoNetworks
O15151,Q00535,unknown,Phosphorylation,7.87,PhosphoNetworks
O15151,Q05397,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,Q13043,unknown,Phosphorylation,7.87,PhosphoNetworks
O15151,Q13153,unknown,Phosphorylation,2.68,PhosphoNetworks
O15151,Q13164,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,Q13315,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15151,Q86Z02,unknown,Phosphorylation,10.19,PhosphoNetworks
O15151,Q8N5S9,unknown,Phosphorylation,7.87,PhosphoNetworks
O15151,Q8NEB9,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,Q8TAS1,unknown,Phosphorylation,7.73,PhosphoNetworks
O15151,Q96GD4,unknown,Phosphorylation,17.99,PhosphoNetworks
O15151,Q96KB5,unknown,Phosphorylation,1.93,PhosphoNetworks
O15151,Q96SB4,unknown,Phosphorylation,5.54,PhosphoNetworks
O15151,Q9BRS2,unknown,Phosphorylation,2.75,PhosphoNetworks
O15151,Q9HC98,unknown,Phosphorylation,7.87,PhosphoNetworks
O15151,Q9NQU5,unknown,Phosphorylation,2.75,PhosphoNetworks
O15160,P09769,unknown,Phosphorylation,2.7,PhosphoNetworks
O15160,P11802,unknown,Phosphorylation,18.32,PhosphoNetworks
O15160,P49760,unknown,Phosphorylation,1.56,PhosphoNetworks
O15160,Q9UEE5,unknown,Phosphorylation,2.5,PhosphoNetworks
O15162,P00519,Y69;Y74,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15162,P12931,Y69;Y74,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15164,O75716,unknown,Phosphorylation,12.84,PhosphoNetworks
O15164,P00540,unknown,Phosphorylation,12.84,PhosphoNetworks
O15164,P09769,unknown,Phosphorylation,12.84,PhosphoNetworks
O15164,P17252,unknown,Phosphorylation,29.12,PhosphoNetworks
O15164,P37173,unknown,Phosphorylation,49.92,PhosphoNetworks
O15164,P45983,unknown,Phosphorylation,12.84,PhosphoNetworks
O15164,P51955,unknown,Phosphorylation,2.25,PhosphoNetworks
O15164,P54646,unknown,Phosphorylation,50.32,PhosphoNetworks
O15164,P68400,unknown,Phosphorylation,96.59,PhosphoNetworks
O15164,Q00535,unknown,Phosphorylation,1.58,PhosphoNetworks
O15164,Q04771,unknown,Phosphorylation,9.03,PhosphoNetworks
O15164,Q13043,unknown,Phosphorylation,2.25,PhosphoNetworks
O15164,Q15418,unknown,Phosphorylation,12.61,PhosphoNetworks
O15164,Q16539,unknown,Phosphorylation,34.96,PhosphoNetworks
O15164,Q59H18,unknown,Phosphorylation,2.25,PhosphoNetworks
O15164,Q8IW41,unknown,Phosphorylation,2.91,PhosphoNetworks
O15164,Q92630,unknown,Phosphorylation,2.25,PhosphoNetworks
O15164,Q96S53,unknown,Phosphorylation,3.24,PhosphoNetworks
O15164,Q9NQU5,unknown,Phosphorylation,12.84,PhosphoNetworks
O15169,P48729,unknown,Phosphorylation,1.0,Reactome
O15169,P49674,unknown,Phosphorylation,0.748,SIGNOR
O15169,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15169,P53350,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15169,P78368,unknown,Phosphorylation,1.0,Reactome
O15169,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15169,Q9Y6M4,unknown,Phosphorylation,1.0,Reactome
O15198,O00238,unknown,Phosphorylation,0.711,SIGNOR
O15198,P36894,unknown,Phosphorylation,0.71,SIGNOR
O15198,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15212,P22607,Y,Phosphorylation,1.0,UniProt
O15217,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15217,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15230,Q05397,unknown,Phosphorylation,1.0,Reactome
O15230,Q14289,unknown,Phosphorylation,1.0,Reactome
O15234,Q92989,unknown,Phosphorylation,1.0,Reactome
O15259,P12931,Y721,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15259,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15259,Q14289,Y349;Y46;Y721,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;UniProt;iPTMnet
O15264,O14733,Y182,Phosphorylation,0.438,SIGNOR
O15264,P06241,unknown,Phosphorylation,1.0,Reactome
O15264,P12931,unknown,Phosphorylation,1.0,Reactome
O15264,P35968,unknown,Phosphorylation,1.0,Reactome
O15264,P45985,Y182,Phosphorylation,1.0,Reactome;SIGNOR
O15264,P46734,Y182,Phosphorylation,1.0,SIGNOR;iPTMnet
O15264,P52564,Y182,Phosphorylation,1.0,SIGNOR;iPTMnet
O15264,Q13177,unknown,Phosphorylation,1.0,Reactome
O15266,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15269,P00519,Y164,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15273,P22607,Y,Phosphorylation,1.0,UniProt
O15273,Q15139,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15273,Q8WZ42,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15273,Q9UQM7,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15287,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15294,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15294,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15294,Q9NZJ5,unknown,Phosphorylation,0.2,SIGNOR
O15297,Q9H2X6,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15303,P25098,unknown,Phosphorylation,1.0,Reactome
O15303,P32298,unknown,Phosphorylation,1.0,Reactome
O15303,P34947,unknown,Phosphorylation,1.0,Reactome
O15303,P35626,unknown,Phosphorylation,1.0,Reactome
O15303,P43250,unknown,Phosphorylation,1.0,Reactome
O15303,Q15835,unknown,Phosphorylation,1.0,Reactome
O15303,Q8WTQ7,unknown,Phosphorylation,1.0,Reactome
O15304,P29597,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15304,P42684,Y34,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
O15344,Q13153,unknown,Phosphorylation,0.2,SIGNOR
O15344,Q9NR20,Y,Phosphorylation,1.0,UniProt
O15350,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,O15111,unknown,Phosphorylation,0.334,SIGNOR
O15350,O15264,unknown,Phosphorylation,1.0,Reactome
O15350,O96017,unknown,Phosphorylation,1.0,Reactome
O15350,P00519,Y99,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15350,P05771,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,P08631,Y28,Phosphorylation,1.0,iPTMnet
O15350,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,P45983,unknown,Phosphorylation,0.419,SIGNOR
O15350,P53350,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,P53778,unknown,Phosphorylation,1.0,Reactome
O15350,Q05655,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,Q13131,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15350,Q15759,unknown,Phosphorylation,1.0,Reactome
O15350,Q16539,unknown,Phosphorylation,1.0,Reactome
O15350,Q9H4B4,unknown,Phosphorylation,0.412,SIGNOR
O15357,P08581,Y,Phosphorylation,1.0,UniProt
O15357,P12931,Y986;Y987,Phosphorylation,1.0,SIGNOR;iPTMnet
O15357,P29317,Y,Phosphorylation,1.0,UniProt
O15360,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15360,P51955,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15360,Q13535,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15379,P49841,unknown,Phosphorylation,0.285,SIGNOR
O15379,P51813,unknown,Phosphorylation,15.18,PhosphoNetworks
O15379,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15379,Q15349,unknown,Phosphorylation,34.96,PhosphoNetworks
O15379,Q9UHD2,unknown,Phosphorylation,15.18,PhosphoNetworks;SIGNOR
O15392,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O15392,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15392,P53350,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O15392,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15392,Q96GD4,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
O15399,P05129,unknown,Phosphorylation,1.0,Reactome
O15399,P05771,unknown,Phosphorylation,1.0,Reactome
O15399,P17252,unknown,Phosphorylation,1.0,Reactome
O15399,P41743,unknown,Phosphorylation,1.0,Reactome
O15399,Q02156,unknown,Phosphorylation,1.0,Reactome
O15399,Q04759,unknown,Phosphorylation,1.0,Reactome
O15399,Q05513,unknown,Phosphorylation,1.0,Reactome
O15399,Q05655,unknown,Phosphorylation,1.0,Reactome
O15399,Q16512,unknown,Phosphorylation,1.0,Reactome
O15399,Q16513,unknown,Phosphorylation,1.0,Reactome
O15399,Q6P5Z2,unknown,Phosphorylation,1.0,Reactome
O15455,P00533,Y858,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15455,P12931,Y759,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15492,P00533,Y168;Y177,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15492,P07948,Y168,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;iPTMnet
O15492,P12931,Y168;Y177,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15492,P41240,Y168,Phosphorylation,1.0,iPTMnet
O15496,Q01974,Y,Phosphorylation,1.0,UniProt
O15504,P06493,unknown,Phosphorylation,1.0,Reactome
O15504,Q8TD19,unknown,Phosphorylation,1.0,Reactome
O15504,Q9HC98,unknown,Phosphorylation,1.0,Reactome
O15511,P17252,unknown,Phosphorylation,0.2,SIGNOR
O15511,P49137,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15514,P50750,unknown,Phosphorylation,1.0,Reactome
O15516,P49841,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15516,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
O15519,O14733,Y,Phosphorylation,1.0,UniProt
O15519,P05771,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15519,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15519,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15519,Q02750,Y,Phosphorylation,1.0,UniProt
O15519,Q16539,unknown,Phosphorylation,0.372,SIGNOR
O15520,P21802,Y,Phosphorylation,1.0,UniProt
O15520,P27361,unknown,Phosphorylation,1.0,Reactome
O15520,P28482,unknown,Phosphorylation,1.0,Reactome
O15524,P04626,Y,Phosphorylation,1.0,UniProt
O15524,P07947,Y80,Phosphorylation,0.2,SIGNOR
O15530,O15530,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15530,O43318,unknown,Phosphorylation,1.0,Reactome
O15530,O43353,unknown,Phosphorylation,1.0,Reactome
O15530,P00558,unknown,Phosphorylation,0.2,SIGNOR
O15530,P07949,Y9,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;iPTMnet
O15530,P08069,Y373;Y376,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15530,P11362,unknown,Phosphorylation,0.2,SIGNOR
O15530,P12931,Y246;Y358;Y373;Y376;Y485;Y9,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O15530,Q04759,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15530,Q13464,unknown,Phosphorylation,0.298,SIGNOR
O15530,Q14680,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15530,Q99683,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15534,P22607,Y,Phosphorylation,1.0,UniProt
O15534,P48729,unknown,Phosphorylation,0.317,SIGNOR
O15534,P48730,unknown,Phosphorylation,0.806,SIGNOR
O15534,P49674,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O15534,P50613,unknown,Phosphorylation,3.24,PhosphoNetworks
O15534,P78368,unknown,Phosphorylation,0.392,SIGNOR
O15534,Q08345,unknown,Phosphorylation,3.18,PhosphoNetworks
O15534,Q13043,unknown,Phosphorylation,2.25,PhosphoNetworks
O15534,Q96GD4,unknown,Phosphorylation,2.28,PhosphoNetworks
O15551,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15554,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O15554,P22392,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O35082,P11362,Y,Phosphorylation,1.0,UniProt
O35158,P00519,Y,Phosphorylation,1.0,UniProt
O42486,P16591,Y,Phosphorylation,1.0,UniProt
O43150,Q14289,unknown,Phosphorylation,0.526,SIGNOR
O43156,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43157,P04626,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43157,P08581,Y,Phosphorylation,1.0,UniProt
O43157,Q04912,Y,Phosphorylation,1.0,UniProt
O43164,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43166,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43172,P21127,unknown,Phosphorylation,0.2,SIGNOR
O43175,Q05513,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43181,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43184,P07948,Y,Phosphorylation,1.0,UniProt
O43184,P08631,Y,Phosphorylation,1.0,UniProt
O43184,P12931,Y,Phosphorylation,1.0,PhosphoSitePlus;UniProt
O43186,Q01974,Y,Phosphorylation,1.0,UniProt
O43196,P00519,Y,Phosphorylation,1.0,UniProt
O43237,P06493,unknown,Phosphorylation,1.0,Reactome
O43237,P53350,unknown,Phosphorylation,1.0,Reactome
O43248,P22607,Y,Phosphorylation,1.0,UniProt
O43251,O14920,unknown,Phosphorylation,0.2,SIGNOR
O43251,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43255,P12931,unknown,Phosphorylation,0.334,SIGNOR
O43255,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O43255,Q92630,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43255,Q9H2X6,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43257,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O43264,P06493,unknown,Phosphorylation,1.0,Reactome
O43264,P53350,unknown,Phosphorylation,1.0,Reactome
O43264,Q06187,unknown,Phosphorylation,2.21,PhosphoNetworks
O43280,P06493,unknown,Phosphorylation,0.268,SIGNOR
O43281,P06241,Y,Phosphorylation,1.0,UniProt
O43281,P07947,Y,Phosphorylation,1.0,UniProt
O43281,P51451,Y,Phosphorylation,1.0,UniProt
O43293,O43293,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43293,Q13464,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O43294,P06241,Y60,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;iPTMnet
O43294,P17252,unknown,Phosphorylation,29.12,PhosphoNetworks
O43294,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43294,Q05397,Y,Phosphorylation,1.0,UniProt
O43294,Q06187,unknown,Phosphorylation,1.58,PhosphoNetworks
O43294,Q09013,unknown,Phosphorylation,12.61,PhosphoNetworks
O43294,Q14289,unknown,Phosphorylation,2145.91,PhosphoNetworks;PhosphoSitePlus
O43303,P53350,unknown,Phosphorylation,1.0,Reactome
O43312,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43312,P48730,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43315,Q05513,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43318,O14733,Y,Phosphorylation,1.0,UniProt
O43318,O43318,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43318,P22607,unknown,Phosphorylation,0.294,SIGNOR
O43318,Q13555,unknown,Phosphorylation,0.2,SIGNOR
O43318,Q9BXM7,unknown,Phosphorylation,0.328,SIGNOR
O43320,P27361,unknown,Phosphorylation,1.0,Reactome
O43320,P28482,unknown,Phosphorylation,1.0,Reactome
O43324,P27361,unknown,Phosphorylation,1.0,Reactome
O43324,P28482,unknown,Phosphorylation,1.0,Reactome
O43353,O43353,Y474,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
O43353,P12931,Y381,Phosphorylation,1.0,iPTMnet
O43379,Q92630,Y,Phosphorylation,1.0,UniProt
O43395,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43395,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43395,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43424,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43426,P29323,unknown,Phosphorylation,0.569,SIGNOR
O43432,Q14012,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43432,Q6P2M8,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43432,Q96NX5,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43463,P49761,Y,Phosphorylation,1.0,UniProt
O43464,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43464,P31751,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43464,P53778,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43464,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43474,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43474,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43482,P22607,Y,Phosphorylation,1.0,UniProt
O43490,P06241,unknown,Phosphorylation,1.0,PhosphoSitePlus
O43490,P12931,Y828;Y852,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
O43504,P22607,Y,Phosphorylation,1.0,UniProt
O43504,P31749,unknown,Phosphorylation,1.0,Reactome
O43504,P54646,unknown,Phosphorylation,1.0,Reactome
O43504,Q13131,unknown,Phosphorylation,1.0,Reactome
O43504,Q13315,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
O43516,P08631,Y,Phosphorylation,1.0,UniProt
O43516,Q04759,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
O43516,Q05397,unknown,Phosphorylation,1.0,Reactome
O43516,Q06187,Y468,Phosphorylation,0.545,SIGNOR
O43521,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
